id,dob,name,nationality,height,weight,wins,fouls,goals,losses,red_card,total_pass,appearances,goal_assist,yellow_card,att_hd_goal,att_lf_goal,att_rf_goal,total_cross,hit_woodwork,interception,total_tackle,total_offside,total_clearance,big_chance_created,blocked_scoring_att,effective_head_clearance,error_lead_to_goal,accurate_long_balls,duel_won,duel_lost,aerial_won,won_tackle,aerial_lost,won_contest,ball_recovery,accurate_cross,total_through_ball,att_pen_goal,att_freekick_goal,big_chance_missed,total_scoring_att,ontarget_scoring_att,own_goals,clean_sheet,goals_conceded,last_man_tackle,clearance_off_line,saves,punches,goal_kicks,penalty_save,keeper_throws,good_high_claim,total_keeper_sweeper,stand_catch_dive_catch
19655,1991-04-17,Mark Birighitti,Australia,189cm,84kg,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0
4798,1993-02-26,Tiago Ilori,Portugal,190cm,80kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
6204,1992-07-25,Markus Henriksen,Norway,187cm,85kg,0,4,2,2,0,5.5,2,0,0,0,0,0,1,0,0,3,0,2,0,1,1,0,0,6,9,2,33%,5,0,1,1%,0,0,0,0,1,1%,,,,,,,,,,,,,
13555,1987-02-22,Sergio Romero,Argentina,192cm,87kg,2,0,0,1,0,28.75,4,0,0,,,,,,,,,,,,,0,22,,,,,,,,,,,,,,,0,3,2,,,7,0,17,0,24,6,3,1
3170,1988-03-17,Fraser Forster,England,201cm,93kg,30,0,0,14,0,24.91,55,0,2,,,,,,,,,,,,,3,464,,,,,,,,,,,,,,,0,22,44,,,120,17,400,0,143,59,15,6
3182,1985-01-31,Adam Federici,Australia,188cm,90kg,5,0,0,17,0,18.66,29,0,0,,,,,,,,,,,,,6,195,,,,,,,,,,,,,,,0,3,57,,,91,24,259,0,57,28,12,15
14190,1996-10-20,Harvey Rodgers,England,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
3507,1990-02-07,Danny Rose,England,173cm,72kg,58,163,8,33,2,38.15,121,11,27,1,6,1,369,2,246,310,7,328,15,23,181,2,227,778,542,125,84%,104,119,638,15%,4,,,,,,0,27,123,2,2,,,,,,,,
9595,1990-03-28,Michail Antonio,England,180cm,82kg,12,35,0.39,9,0,21.24,33,3,4,11,1,1,92,2,65,47,15,51,4,18,25,2,36,213,217,59,72%,60,64,155,25%,1,0,0,7,81,36%,,,,,,,,,,,,,
14732,1998-07-10,Trent Alexander-Arnold,England,178cm,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
4779,1982-09-22,Maarten Stekelenburg,Netherlands,197cm,92kg,13,0,0,21,0,21.56,43,0,2,,,,,,,,,,,,,3,253,,,,,,,,,,,,,,,1,9,67,,,120,24,376,0,165,52,16,16
13792,1998-03-02,Josh Robson,England,180cm,73kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
7175,1987-01-12,Giedrius Arlauskis,Lithuania,184cm,80kg,1,0,0,0,0,5,1,0,0,,,,,,,,,,,,,0,2,,,,,,,,,,,,,,,0,0,1,,,0,0,0,0,1,0,1,0
4426,1993-07-09,Kevin Stewart,England,171cm,73kg,7,10,0,1,0,42.73,11,0,1,0,0,0,1,0,15,19,0,15,0,2,6,0,20,47,29,8,74%,5,4,40,1%,0,,,,,,0,1,8,0,0,,,,,,,,
8050,1989-12-28,Harry Arter,Ireland,175cm,73kg,8,28,0.04,11,1,48.68,28,2,7,0,0,1,10,1,34,78,0,14,1,15,2,0,107,144,133,9,81%,6,29,157,40%,7,0,0,0,46,15%,,,,,,,,,,,,,
4816,1991-06-25,Victor Wanyama,Kenya,188cm,76kg,44,183,0.05,27,3,46.73,92,2,23,1,0,4,26,0,168,273,1,176,3,19,84,2,246,645,587,198,80%,187,83,661,4%,4,0,0,1,85,21%,,,,,,,,,,,,,
4503,1991-07-01,Eden Hazard,Belgium,173cm,74kg,83,72,0.3,26,0,48.73,145,30,10,4,9,30,314,3,97,103,31,26,37,76,13,0,289,"1,022",886,54,83%,111,493,683,17%,40,10,0,17,269,42%,,,,,,,,,,,,,
3662,1989-12-02,Ron-Robert Zieler,Germany,188cm,83kg,2,0,0,0,0,24,3,0,0,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,0,1,5,,,3,1,18,0,1,2,1,0
5239,1992-11-07,Mohamed Elneny,Egypt,180cm,70kg,8,9,15,2,0,56.07,15,2,3,0,0,0,12,0,18,13,0,16,1,9,6,0,21,38,38,6,85%,11,5,66,17%,0,0,0,2,14,14%,,,,,,,,,,,,,
4421,1989-08-09,Gylfi Sigurdsson,Iceland,186cm,79kg,64,90,0.23,54,0,27.19,151,21,10,2,6,26,616,14,153,167,9,73,32,110,21,0,89,417,656,31,74%,127,96,490,25%,62,4,5,14,336,36%,,,,,,,,,,,,,
9030,1994-09-04,Brad Smith,Australia,178cm,70kg,1,10,0,3,1,22.2,5,0,1,0,0,0,15,0,4,11,0,12,0,1,1,0,5,22,26,2,91%,6,4,14,27%,0,,,,,,0,0,5,0,0,,,,,,,,
5861,1989-12-21,Cheikhou Kouyaté,Senegal,189cm,83kg,24,91,0.12,24,1,32.67,72,4,10,4,0,5,51,5,159,188,3,167,2,15,106,1,79,537,412,206,73%,133,56,446,16%,1,0,0,6,81,40%,,,,,,,,,,,,,
8970,1980-09-06,Marcin Wasilewski,Poland,186cm,88kg,10,43,1,15,0,21.97,29,1,8,1,0,0,5,0,78,62,0,183,2,2,101,0,59,145,115,74,69%,54,1,114,20%,0,,,,,,0,6,34,0,0,,,,,,,,
12365,1991-06-27,Jordy Clasie,Netherlands,169cm,66kg,14,21,25,7,0,35.4,25,0,5,0,0,0,20,0,58,49,0,33,0,6,9,0,58,71,105,9,84%,27,4,128,30%,3,0,0,0,16,13%,,,,,,,,,,,,,
2839,1989-03-16,Theo Walcott,England,176cm,68kg,135,68,0.24,54,0,15.98,243,43,5,1,11,46,777,14,103,124,110,54,45,106,14,,,,,,,,,,,,0,0,58,484,43%,,,,,,,,,,,,,
10766,1997-03-02,Lewis Cook,England,175cm,66kg,0,0,1,1,0,28,1,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,2,3,6,0,100%,2,1,5,2%,0,0,0,0,0,0%,,,,,,,,,,,,,
3734,1983-10-03,Jonas Olsson,Sweden,195cm,85kg,61,170,8,77,1,30.11,196,6,35,3,4,1,10,5,247,185,13,"1,456",9,15,595,7,529,771,558,456,66%,307,18,547,20%,2,,,,,,4,41,278,7,2,,,,,,,,
8897,1989-12-15,Aaron Cresswell,England,170cm,66kg,27,39,4,23,0,36.33,75,8,6,0,4,0,245,3,103,82,8,236,13,12,107,5,252,266,233,94,66%,67,29,337,23%,3,,,,,,0,20,97,0,4,,,,,,,,
3471,1987-08-17,Marc Wilson,Ireland,188cm,80kg,51,170,1,79,2,29.3,177,3,31,0,0,1,162,5,212,355,1,927,2,36,369,3,556,724,595,250,75%,169,66,634,25%,5,,,,,,1,32,203,9,2,,,,,,,,
10420,1988-08-31,David Ospina,Colombia,183cm,80kg,15,0,0,2,0,26.91,22,0,0,,,,,,,,,,,,,1,218,,,,,,,,,,,,,,,0,10,16,,,64,11,160,0,52,41,17,8
10501,1996-03-27,Jake Hesketh,England,168cm,63kg,0,1,2,2,0,9,2,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,4,0,50%,1,0,0,1%,0,0,0,0,2,50%,,,,,,,,,,,,,
9762,1994-09-07,Daniel Bachmann,Austria,191cm,81kg,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0
4505,1994-05-28,John Stones,England,188cm,70kg,35,21,1,26,0,44.76,84,0,6,1,0,0,15,0,125,112,1,385,5,3,215,4,316,378,180,156,75%,90,66,381,27%,2,,,,,,0,21,96,4,3,,,,,,,,
4115,1993-05-12,Ross Barkley,England,189cm,76kg,48,87,0.14,37,0,38.52,121,11,13,1,4,12,209,8,52,117,13,59,18,91,51,1,295,670,684,102,73%,115,271,446,22%,41,2,2,16,257,28%,,,,,,,,,,,,,
4898,1990-08-28,Bojan,Spain,170cm,65kg,16,20,0.25,22,0,29.02,48,2,5,1,4,7,106,1,30,44,4,6,4,20,1,,,,,,,,,,,,4,0,2,73,34%,,,,,,,,,,,,,
20875,1990-08-28,Ben Wynter,England,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
10556,1997-04-15,Ryan Sweeney,England,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
14196,1996-09-18,Josh Clackstone,England,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,0,0,0,0,0%,,,,,,,,,,,,,
2537,1987-06-20,Asmir Begovic,Bosnia And Herzegovina,198cm,83kg,60,3,1,74,0,20.99,188,0,10,,,,,,,,,,,,,17,"1,538",,,,,,,,,,,,,,,0,50,236,,,578,62,"1,777",2,667,347,161,114
4835,1992-03-21,Jordi Amat,Spain,184cm,78kg,18,41,0,17,0,35.86,42,0,9,0,0,0,2,0,79,66,0,188,0,0,82,2,127,139,147,49,71%,76,11,138,2%,0,,,,,,0,4,45,0,0,,,,,,,,
10475,1989-08-14,Ander Herrera,Spain,182cm,70kg,32,64,0.16,14,0,50.14,58,6,12,1,2,6,59,0,85,137,3,48,7,26,12,0,132,272,227,22,71%,20,48,273,27%,22,1,0,2,65,20%,,,,,,,,,,,,,
13822,1987-06-21,Sebastian Prödl,Austria,194cm,92kg,6,31,2,14,0,24.79,28,0,7,1,1,0,1,0,74,34,0,126,0,2,43,0,75,88,86,42,85%,39,0,71,100%,0,,,,,,0,5,39,0,1,,,,,,,,
4472,1986-02-26,Nacho Monreal,Spain,178cm,72kg,69,76,1,16,0,43.96,105,6,9,0,1,0,217,0,264,210,6,344,6,7,173,0,105,515,354,189,73%,143,36,578,16%,6,,,,,,0,40,85,0,2,,,,,,,,
13823,1993-01-01,Abdoulaye Doucouré,France,183cm,75kg,0,0,1,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0%,0,0,1,0%,0,0,0,0,0,0%,,,,,,,,,,,,,
2620,1985-12-19,Gary Cahill,England,193cm,86kg,117,207,21,104,2,30.67,290,9,32,6,4,10,23,5,372,380,2,"2,476",7,51,926,7,637,"1,563",815,917,77%,435,59,"1,134",17%,5,,,,,,1,69,373,18,8,,,,,,,,
6806,1985-05-21,Dusan Kuciak,Slovakia,195cm,89kg,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0
14800,1999-03-08,Brahim Diaz,Spain,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,0,0,0,0,0%,,,,,,,,,,,,,
13549,1997-09-24,Tosin Adarabioyo,England,190cm,80kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
15608,1985-10-30,Ragnar Klavan,Estonia,187cm,85kg,2,2,0,1,0,69.67,3,0,0,0,0,0,0,0,2,4,0,12,0,1,9,0,10,18,9,11,75%,4,2,23,0%,1,,,,,,0,0,6,0,0,,,,,,,,
11952,1996-12-01,Callum Buckley,England,175cm,76kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
2834,1988-02-03,Vito Mannone,Italy,188cm,80kg,24,0,0,27,0,25.24,75,0,3,,,,,,,,,,,,,10,531,,,,,,,,,,,,,,,0,22,101,,,286,41,679,0,336,113,78,45
6210,1990-10-27,Johann Berg Gudmundsson,Iceland,186cm,78kg,2,0,7,4,0,18.86,7,0,0,0,0,0,22,0,11,9,0,10,0,3,3,0,4,20,18,6,78%,4,4,24,32%,0,0,0,0,7,29%,,,,,,,,,,,,,
10510,1995-11-09,Thomas Robson,England,178cm,75kg,0,0,0,0,0,36,1,0,0,0,0,0,1,0,1,4,0,3,0,0,0,0,3,9,4,2,50%,1,2,5,1%,0,,,,,,0,0,2,0,0,,,,,,,,
15481,1994-06-15,Vincent Janssen,Netherlands,180cm,79kg,5,12,7,0,0,10.57,7,1,0,0,0,0,3,0,0,6,3,1,0,3,1,,,,,,,,,,,,0,0,3,10,30%,,,,,,,,,,,,,
3669,1991-07-22,Matthew James,England,183cm,76kg,8,13,27,14,1,29.96,27,1,2,0,0,0,108,0,50,42,0,38,3,9,22,0,41,120,93,42,88%,33,17,141,29%,1,0,0,3,27,22%,,,,,,,,,,,,,
4163,1993-11-01,Will Keane,England,178cm,78kg,0,0,3,2,0,3.33,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,,,,,,,,,,,,0,0,0,1,1%,,,,,,,,,,,,,
10428,1997-08-29,Ainsley Maitland-Niles,England,177cm,71kg,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,0,0,0,0,0%,,,,,,,,,,,,,
10472,1990-03-20,Marcos Rojo,Argentina,187cm,80kg,24,44,0,6,0,53.26,38,1,9,0,0,0,66,0,84,96,2,171,1,7,91,0,144,210,162,87,71%,75,11,208,24%,2,,,,,,0,10,30,0,0,,,,,,,,
4558,1987-07-09,Robert Snodgrass,Scotland,182cm,82kg,19,104,0.2,35,0,32.68,75,8,14,2,12,1,609,5,81,164,14,65,21,50,13,0,69,531,669,100,77%,169,88,293,24%,20,1,5,11,165,36%,,,,,,,,,,,,,
5668,1985-07-17,Miguel Britos,Uruguay,188cm,82kg,11,27,0,13,0,34,29,0,9,0,0,0,3,0,69,34,0,158,0,0,59,1,119,138,88,78,68%,43,7,106,67%,1,,,,,,0,7,36,0,0,,,,,,,,
5102,1989-01-21,Henrikh Mkhitaryan,Armenia,177cm,75kg,3,3,4,1,0,14.25,4,0,0,0,0,0,2,0,3,2,2,0,0,1,0,0,1,9,16,1,50%,2,4,10,2%,0,0,0,0,4,50%,,,,,,,,,,,,,
2805,1983-11-18,Michael Dawson,England,188cm,76kg,108,179,8,82,3,32.92,264,5,47,7,0,1,20,2,401,390,7,"2,227",0,24,783,3,"1,192","1,307",679,762,75%,375,12,645,40%,5,,,,,,1,59,271,8,8,,,,,,,,
8044,1985-02-16,Simon Francis,England,183cm,79kg,13,42,0,21,1,54.24,45,4,6,0,0,0,107,0,96,118,2,257,1,4,149,1,210,298,194,129,75%,77,36,270,24%,0,,,,,,0,8,78,0,2,,,,,,,,
13571,1992-11-03,Carlos De Pena,Uruguay,177cm,74kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,0,0,0,0,0%,,,,,,,,,,,,,
3766,1989-11-26,Junior Stanislas,England,180cm,79kg,15,32,0.15,33,0,23,66,5,5,1,1,8,219,6,54,74,12,33,7,35,7,0,38,168,275,22,69%,68,46,226,17%,18,0,0,2,115,32%,,,,,,,,,,,,,
6058,1988-12-02,Nicolás Otamendi,Argentina,183cm,81kg,19,39,1,9,0,53.56,36,0,11,1,0,0,1,0,127,111,0,242,0,8,142,0,120,273,161,110,69%,64,14,231,1%,2,,,,,,0,11,41,1,2,,,,,,,,
1296,1977-04-06,Alexander Manninger,Austria,189cm,85kg,21,0,0,11,0,39,39,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0
10444,1990-06-06,Pape Souaré,Senegal,178cm,69kg,16,32,0,22,1,32.09,46,1,7,0,0,0,185,0,105,50,1,147,7,3,39,0,94,152,132,38,74%,38,21,235,18%,0,,,,,,1,8,57,0,0,,,,,,,,
3999,1985-08-20,Stephen Ward,Ireland,184cm,72kg,29,66,4,55,1,34.4,110,3,10,0,4,0,274,3,146,177,20,355,1,16,105,0,165,424,326,125,73%,100,49,348,19%,9,,,,,,0,12,170,3,2,,,,,,,,
10467,1997-04-01,Angelino,Spain,170cm,68kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
4916,1989-02-03,Toby Alderweireld,Belgium,186cm,81kg,37,24,5,15,0,49.9,71,2,6,4,1,0,30,1,108,95,1,471,2,16,210,0,435,228,157,105,77%,76,16,324,23%,2,,,,,,0,26,60,1,2,,,,,,,,
3157,1987-04-01,Danny Simpson,England,178cm,74kg,61,129,0,50,1,28.68,151,1,25,0,0,0,356,0,305,280,5,581,8,10,194,1,263,511,503,138,77%,165,36,598,22%,3,,,,,,0,42,186,2,8,,,,,,,,
8945,1993-09-16,Sam Byram,England,180cm,72kg,2,10,0,4,0,21.33,9,0,5,0,0,0,15,0,27,13,2,26,0,0,12,0,10,27,20,8,62%,7,0,34,13%,1,,,,,,0,2,9,0,0,,,,,,,,
7435,1994-12-23,Julien de Sart,Belgium,182cm,68kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,0,0,0,0,0%,,,,,,,,,,,,,
4621,1993-12-01,Lloyd Isgrove,Wales,178cm,72kg,0,0,1,1,0,7,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,3,1,0,2%,0,0,1,2%,0,0,0,0,0,0%,,,,,,,,,,,,,
3549,1991-05-13,Francis Coquelin,France,178cm,74kg,45,72,74,13,1,39.39,74,1,14,0,0,0,14,0,203,202,2,111,1,7,55,0,120,423,291,90,77%,56,66,449,36%,17,0,0,1,18,18%,,,,,,,,,,,,,
8052,1994-02-24,Ryan Fraser,Scotland,163cm,70kg,0,3,2,1,0,27.5,2,0,0,0,0,0,10,0,2,0,1,2,0,0,0,0,3,6,5,0,0%,3,1,7,10%,0,0,0,0,2,2%,,,,,,,,,,,,,
4666,1987-04-24,Jan Vertonghen,Belgium,189cm,86kg,66,76,4,29,0,46.66,125,3,24,1,2,1,97,1,283,241,5,859,4,23,422,5,411,674,347,277,81%,139,75,676,20%,9,,,,,,2,39,142,5,0,,,,,,,,
4341,1986-01-14,Yohan Cabaye,France,175cm,71kg,48,139,0.19,43,0,42.34,117,11,29,1,0,21,552,7,314,356,0,106,23,60,12,1,398,497,477,17,71%,28,33,600,26%,68,4,4,8,248,33%,,,,,,,,,,,,,
2949,1988-03-21,Lee Cattermole,England,178cm,76kg,71,412,0.02,107,7,29.26,265,8,85,0,0,5,97,3,524,765,2,329,7,40,113,5,774,"1,180","1,252",154,74%,197,72,"1,126",20%,44,0,0,4,143,20%,,,,,,,,,,,,,
2216,1987-12-05,Darren Randolph,Ireland,188cm,98kg,3,0,0,3,0,25.43,7,0,0,,,,,,,,,,,,,1,59,,,,,,,,,,,,,,,0,2,14,,,15,0,64,0,26,7,4,1
4499,1995-02-18,Nathan Aké,Netherlands,180cm,75kg,14,29,1,13,1,21.97,31,0,4,0,1,0,43,1,80,83,0,75,1,3,27,0,35,141,77,35,67%,26,10,83,12%,0,,,,,,0,7,27,0,1,,,,,,,,
4290,1993-05-13,Romelu Lukaku,Belgium,190cm,94kg,61,116,0.42,55,0,23.11,155,23,8,14,33,17,165,16,8,42,118,46,18,113,35,,,,,,,,,,,,5,1,56,451,44%,,,,,,,,,,,,,
4842,1992-04-03,Erik Lamela,Argentina,183cm,79kg,42,128,0.1,20,0,30.22,83,18,16,1,6,0,264,4,78,183,23,18,20,43,7,0,49,407,564,21,75%,77,113,349,27%,23,0,0,8,117,34%,,,,,,,,,,,,,
5672,1989-02-21,Federico Fernández,Argentina,190cm,83kg,22,58,1,26,0,50.97,65,1,6,0,0,0,5,1,180,119,3,418,0,5,245,2,165,335,240,167,78%,115,10,332,5%,2,,,,,,2,19,88,0,0,,,,,,,,
8055,1988-12-01,Lewis Grabban,England,183cm,71kg,6,9,0.04,13,0,13.67,24,1,2,0,0,1,14,0,2,12,6,1,0,3,1,,,,,,,,,,,,0,0,2,20,50%,,,,,,,,,,,,,
4979,1996-01-25,Adama Traoré,Spain,178cm,72kg,0,5,12,11,0,3.67,12,1,2,0,0,0,25,0,0,2,0,0,0,1,0,0,2,48,38,0,100%,4,35,14,8%,2,0,0,0,2,2%,,,,,,,,,,,,,
12946,1997-06-28,Aleix García,Spain,173cm,68kg,1,0,1,0,0,19,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,1,0,1%,0,0,0,0%,0,0,0,0,0,0%,,,,,,,,,,,,,
4696,1990-06-17,Joel Robles,Spain,195cm,90kg,8,1,0,15,0,25.29,31,0,2,,,,,,,,,,,,,4,184,,,,,,,,,,,,,,,0,7,44,,,88,17,292,0,120,45,20,8
15199,1998-04-19,Grady Diangana,England,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,0,0,0,0,0%,,,,,,,,,,,,,
4804,1985-04-05,Fernandinho,Brazil,179cm,67kg,68,177,0.1,21,0,54.11,106,8,26,2,0,9,29,2,189,313,0,150,11,22,86,0,248,643,616,135,72%,105,110,626,28%,36,0,0,5,94,29%,,,,,,,,,,,,,
4941,1988-07-10,Diego Costa,Spain,188cm,85kg,33,84,0.62,15,0,28.36,61,11,20,3,8,27,36,4,13,38,62,53,8,37,33,,,,,,,,,,,,1,0,18,166,47%,,,,,,,,,,,,,
4896,1994-09-06,Viktor Fischer,Denmark,181cm,81kg,0,0,4,2,0,12.25,4,1,0,0,0,0,2,0,0,2,1,0,1,1,0,,,,,,,,,,,,0,0,0,3,3%,,,,,,,,,,,,,
7564,1989-12-26,Sofiane Feghouli,Algeria,177cm,75kg,0,1,2,2,0,19.5,2,0,1,0,0,0,13,0,2,1,0,0,0,1,0,0,3,5,5,1,100%,0,0,4,31%,0,0,0,0,1,1%,,,,,,,,,,,,,
3242,1986-07-09,Charlie Daniels,England,175cm,75kg,13,14,3,20,0,44.7,44,5,3,0,3,0,152,0,67,89,2,88,3,5,38,1,85,210,140,36,82%,29,63,233,24%,1,,,,,,0,9,74,0,0,,,,,,,,
4093,1990-12-28,Marcos Alonso,Spain,188cm,81kg,12,31,1,11,1,36.81,27,1,7,0,1,0,72,0,64,85,1,120,2,11,52,0,52,188,144,46,79%,32,22,181,26%,3,,,,,,0,8,34,0,1,,,,,,,,
4877,1992-10-15,Mike van der Hoorn,Netherlands,190cm,81kg,0,3,0,2,0,38,2,0,1,0,0,0,0,0,8,2,0,13,0,0,5,0,9,7,9,3,100%,1,0,18,0%,0,,,,,,0,0,5,0,0,,,,,,,,
4004,1985-12-11,Adlène Guédioura,Algeria,183cm,74kg,21,71,0.03,32,0,14.62,71,4,10,0,1,1,85,0,51,72,2,38,2,29,11,0,53,211,267,46,81%,45,44,180,24%,6,0,0,0,85,19%,,,,,,,,,,,,,
3725,1991-06-13,Ryan Mason,England,175cm,68kg,25,38,0.04,16,0,38.81,57,4,14,0,0,2,41,1,63,112,1,58,4,15,30,2,154,213,172,28,72%,33,24,180,15%,9,0,0,8,65,37%,,,,,,,,,,,,,
13490,1987-03-28,Yohan Benalouane,Tunisia,180cm,74kg,3,3,0,0,0,3.5,4,0,1,0,0,0,1,0,6,0,0,4,0,0,2,0,0,3,4,3,0%,1,0,1,1%,0,,,,,,0,0,1,0,0,,,,,,,,
13813,1992-11-15,Kevin Wimmer,Austria,187cm,85kg,7,12,0,1,0,54.1,10,0,2,0,0,0,0,0,20,5,0,49,0,0,23,0,46,17,25,9,60%,8,0,43,0%,0,,,,,,0,4,6,0,1,,,,,,,,
4286,1991-09-24,Oriol Romeu,Spain,183cm,83kg,30,53,0.02,12,0,35.71,58,0,11,0,0,1,2,0,103,139,0,58,2,14,12,0,148,242,219,46,78%,45,24,279,2%,4,0,0,1,46,20%,,,,,,,,,,,,,
13791,1989-01-02,Lamine Koné,Cote D'Ivoire,186cm,83kg,4,8,2,7,0,26.33,21,1,0,0,1,1,2,0,41,34,2,184,2,1,88,0,37,115,63,69,65%,44,7,104,2%,1,,,,,,0,4,27,1,0,,,,,,,,
3154,1989-01-09,Daniel Sturridge,England,188cm,76kg,83,53,0.4,46,1,18.13,171,19,8,12,43,13,157,14,43,33,69,26,20,86,10,,,,,,,,,,,,2,0,55,472,39%,,,,,,,,,,,,,
10543,1997-06-19,Sheyi Ojo,England,177cm,64kg,3,3,8,2,0,17.5,8,3,0,0,0,0,19,0,2,9,0,1,2,3,0,1,3,32,31,2,78%,6,13,26,21%,0,0,0,0,5,20%,,,,,,,,,,,,,
19601,1989-11-07,Bernardo,Colombia,192cm,84kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0%,0,,,,,,0,0,0,0,0,,,,,,,,
14197,1997-09-25,Ben Hinchcliffe,England,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0%,,,,,,,,,,,,,
19604,1986-10-15,Nolito,Spain,175cm,65kg,5,8,0.4,0,1,37,5,1,0,0,0,2,3,0,3,7,2,1,1,3,1,,,,,,,,,,,,0,0,1,9,33%,,,,,,,,,,,,,
2359,1984-01-31,Dean Marney,England,183cm,72kg,17,83,0.04,40,1,29.46,82,9,19,0,1,0,186,1,124,159,3,67,1,27,20,1,201,268,255,27,72%,39,31,289,31%,13,0,0,0,78,19%,,,,,,,,,,,,,
13793,1991-08-02,Wahbi Khazri,Tunisia,182cm,76kg,4,20,0.11,6,0,21.67,18,1,3,0,0,2,97,2,18,28,6,8,3,12,0,0,24,72,124,6,86%,16,22,75,29%,1,0,1,1,27,26%,,,,,,,,,,,,,
6084,1989-01-30,Tomás Mejías,Spain,195cm,84kg,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0
10336,1994-08-03,Duncan Watmore,England,175cm,72kg,7,12,0.1,15,0,8.23,30,2,1,0,1,2,31,0,3,14,10,8,3,4,4,,,,,,,,,,,,0,0,2,19,47%,,,,,,,,,,,,,
12265,1982-09-19,Eduardo,Portugal,188cm,89kg,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0
2942,1987-10-25,Darron Gibson,Ireland,183cm,90kg,48,56,0.06,14,1,38.76,82,8,16,0,0,5,102,1,89,108,0,106,6,36,32,0,286,180,166,38,69%,31,21,352,22%,21,0,0,0,126,24%,,,,,,,,,,,,,
11002,1995-06-28,Jason Denayer,Belgium,184cm,70kg,0,1,0,2,0,21,3,0,1,0,0,0,3,0,2,8,0,6,0,0,4,0,6,13,7,5,75%,2,0,12,3%,0,,,,,,0,0,2,0,0,,,,,,,,
